input_text,target_reason
hate-speech-qa: Ngữ cảnh: 'Vậy mới thấy tri thức ngu tri thức hèn là như nào' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ 'ngu' và 'hèn' trực tiếp xúc phạm, hạ thấp trí tuệ và phẩm giá của đối tượng được nhắc đến, mang tính miệt thị."
hate-speech-qa: Ngữ cảnh: 'Quỳnhh Hoa Bị ngu à T vẫn mang quốc tịch VN và vẫn nói ngôn ngữ VN chữa trị ở đây VN chưa cấm m lên tiếng làm g ? Ai chê VN nghèo nàn suy bụng ta ra bụng người à? Lo chuyện bao đồng' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ 'Bị ngu à' trực tiếp xúc phạm trí tuệ, mang tính công kích cá nhân và hạ thấp người khác."
hate-speech-qa: Ngữ cảnh: 'Một lũ ăn bám' Câu hỏi: Tại sao câu này độc hại?,"'""Một lũ ăn bám""' phi nhân hóa, gán nhãn một nhóm người là ký sinh trùng, vô giá trị, và gánh nặng xã hội, thể hiện sự khinh miệt."
hate-speech-qa: Ngữ cảnh: 'Nhìn xấu vãi nhìn cái mặt vẫn còn dẫn og đi phẫu thuật rồi gì còn xấu còn như đàn og' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ thô tục ('xấu vãi') và miệt thị ngoại hình, đặc biệt là so sánh giới tính ('như đàn og') để xúc phạm cá nhân."
hate-speech-qa: Ngữ cảnh: 'Để avata bít ngay là ngu hơn chó' Câu hỏi: Tại sao câu này độc hại?,"ngu','chó' sử dụng động vật để so sánh nhằm lăng mạ, chỉ trích một cá nhân"
hate-speech-qa: Ngữ cảnh: 'Chỉ có thể là việt nam.....' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Hồ Nguyễn Quốc Phú suy nghĩ ko sạch sẽ v nó dơ chỗ nào?? Bu lu bu la ở tội a thế đồ ấy hả 🤔 ngta cmt 1 dòng mà đi cmt lại 3 dòng hỉu rồi fans jack ko phân biệt độ tuổi có thể kết luận là trẩu' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng các từ ngữ miệt thị như 'suy nghĩ ko sạch sẽ', 'dơ', 'Bu lu bu la' và 'trẩu' để xúc phạm cá nhân và nhóm người, hạ thấp phẩm giá họ."
hate-speech-qa: Ngữ cảnh: 'Nhà bao việc' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Tien Loc Truong l** ấy bạn' Câu hỏi: Tại sao câu này độc hại?,"Từ 'l**' là từ tục tĩu, xúc phạm, dùng để chửi rủa hoặc thể hiện sự khinh miệt, hạ thấp người khác."
hate-speech-qa: Ngữ cảnh: 'Tức nước vỡ bờ. Cả một lũ chó hại dân' Câu hỏi: Tại sao câu này độc hại?,"Từ ngữ ""'lũ chó'"" là lời lẽ xúc phạm, hạ thấp nhân phẩm, so sánh một nhóm người với động vật để kích động thù ghét và coi thường."
hate-speech-qa: Ngữ cảnh: 'Con số 34 cũng làm lan rộng ra' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng '34' là mã số xe của một tỉnh Việt Nam, ngụ ý họ gây ra sự 'lan rộng' tiêu cực, mang tính xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Anh tôi lương 7-8tr đi cx-5,ăn cua hoàng đế,ở trung cư cao cấp,mua 2 bộ robot 30tr :v' Câu hỏi: Tại sao câu này độc hại?","Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Dạo này mấy bố ts giấy phát biểu hơi nhiều, phần lớn cho thấy tư duy kiến thức quá lạc hậu, nhiệt tình cộng với sự ngu dốt thì sẽ thành phá hoại 😤' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ miệt thị ('ts giấy'), xúc phạm trực tiếp ('ngu dốt') và gán nhãn tiêu cực ('phá hoại') để hạ thấp một nhóm người và quan điểm của họ."
hate-speech-qa: Ngữ cảnh: 'mày về đái lên bàn thờ nhà mày đi ad :)) xong lúc đó họ hàng khen mày giỏi ( vì từ trước đến nay chưa ai làm được thế ) hay chửi mày ngu =)))))' Câu hỏi: Tại sao câu này độc hại?,"Câu này xúc phạm vì sử dụng hành vi 'đái lên bàn thờ' để nguyền rủa, xúc phạm tổ tiên và gia đình người khác, đồng thời gọi họ 'ngu'."
hate-speech-qa: Ngữ cảnh: 'Page mùi kinh :v' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Trần Dần. U are supper man. Thanks Lan u the best' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Theo trung cộng đi rồi đến lúc ko còn lợi dụng đc bà sẽ thấy cảnh. Hãy nhớ câu đừng nghe những gì cs nói mà..😂😂😂' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị ""'trung cộng'"", ""'cs'"" và cáo buộc ""'lợi dụng'"" để công kích, hạ thấp một nhóm chính trị, thể hiện thái độ thù địch."
"hate-speech-qa: Ngữ cảnh: 'tran dan Tien Tri Gi, Chi An Tuc, Noi Leo - Ông Ta Da Co Ten Dau Tien Trong Danh Sách & Dang Cho Doi (Truong Mam Non Nghĩa Dia Tuyen Sinh Khoa Moi)' Câu hỏi: Tại sao câu này độc hại?","Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Nguyễn Bảo Chấn clm' Câu hỏi: Tại sao câu này độc hại?,"'clm' là từ viết tắt của cụm từ tục tĩu, xúc phạm nặng nề đến người mẹ, mang tính chất chửi rủa và thù địch."
hate-speech-qa: Ngữ cảnh: 'Cđ châu md quá tr r🤣🤣' Câu hỏi: Tại sao câu này độc hại?,"Từ 'châu md' (mất dạy) gán nhãn tiêu cực, xúc phạm một nhóm người, thể hiện sự miệt thị và phân biệt đối xử."
hate-speech-qa: Ngữ cảnh: '9. Xác. Thứi từ trinh xương gồi' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Kh tụ nhiên bị ban đâu ông êi' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'thằng cha nào đó sáng lên ti vi phỏng vấn danh nhân thời đại chiều là thấy nó vào khám rồi chuyện vn' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị ('thằng cha nào đó') và thể hiện mong muốn ác ý, phỉ báng ('vào khám') đối với người khác."
hate-speech-qa: Ngữ cảnh: 'Lúc chửi thì to mòm giờ thì khóc lóc năn nỉ các thứ đứa con nik còn thấy nhục dùm' Câu hỏi: Tại sao câu này độc hại?,"Các từ 'to mòm', 'khóc lóc năn nỉ', 'đứa con nik', 'nhục dùm' miệt thị, chế giễu, hạ thấp nhân phẩm đối tượng, thể hiện sự xúc phạm và thù địch."
hate-speech-qa: Ngữ cảnh: 'Đi kiếm con linh nó đỏ sẫm do đánh chết mẹ nó đi rất um ho' Câu hỏi: Tại sao câu này độc hại?,"Cụm từ ""'đánh chết mẹ nó'"" là lời đe dọa bạo lực, giết người, mang tính xúc phạm nghiêm trọng và thù địch.
"
"hate-speech-qa: Ngữ cảnh: 'add còn viết tắt của address nữa, ngu!' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ 'ngu' trực tiếp lăng mạ, hạ thấp trí tuệ người khác, mang tính xúc phạm cá nhân."
hate-speech-qa: Ngữ cảnh: 'Cang noi cang nham nhi qua pho bolsa' Câu hỏi: Tại sao câu này độc hại?,"Từ 'nham nhi' xúc phạm vì nó trực tiếp hạ thấp, coi thường lời nói của người khác là vô giá trị, gây khó chịu."
hate-speech-qa: Ngữ cảnh: 'Nhìn cái mặt nó kìa. Cặn bã 🖕🖕' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ 'cặn bã' và biểu tượng mang ý nghĩa 'Đụ má mày"" trực tiếp xúc phạm, hạ thấp nhân phẩm, thể hiện sự khinh miệt đối tượng."
hate-speech-qa: Ngữ cảnh: 'Ít nhất thì ngta có bệnh ngta báo chứ k như con Nhung có bệnh mà đi vòng vòng' Câu hỏi: Tại sao câu này độc hại?,Câu này mang hàm ý mỉa mai một cá nhân bằng cách so sánh với một chuẩn mực xã hội
hate-speech-qa: Ngữ cảnh: 'H toàn bọn béo ú ngu học làm lớn' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng 'béo ú' miệt thị ngoại hình, 'ngu học' xúc phạm trí tuệ, và 'bọn' mang tính kỳ thị, phân biệt đối xử."
hate-speech-qa: Ngữ cảnh: 'Thầy đang quay tay nha mọi người' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Bạn nói như phát tự vả vào mồm bạn vậy! Tự chơi 1 mình đi chứ thế này đ ai dám chơi cùng' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng cụm từ 'tự vả vào mồm' và 'đ ai dám chơi cùng' để hạ thấp, sỉ nhục và cô lập người khác."
hate-speech-qa: Ngữ cảnh: 'Moi lam tu thien.ma chui nguoi ta.coi chug chet đoc vy hen con beđe mat nhu đau trau' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị giới tính ('beđe'), xúc phạm ngoại hình ('mặt như đầu trâu') và lời nguyền rủa ('chết độc') là ngôn từ thù địch."
"hate-speech-qa: Ngữ cảnh: 'PhoBolsaTV :bien me đi,phỏng vấn tao lao,may về phong van gia đình mày đi.nhin may nguoi gia ma con ko tha,phoBolSa rất sam' Câu hỏi: Tại sao câu này độc hại?","Sử dụng các từ ngữ xúc phạm trực tiếp như 'bien me đi', 'tao lao', 'gia đình mày', 'sam' và công kích cá nhân, thiếu tôn trọng."
hate-speech-qa: Ngữ cảnh: 'Lúc nào đi gank cũng đem giáo án nâng cấp băng giá cả' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Bố con điên' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ 'điên' để miệt thị, xúc phạm người khác, đồng thời kỳ thị người có vấn đề sức khỏe tâm thần."
hate-speech-qa: Ngữ cảnh: 'Mùa dịch a luân rảnh . làm hài hay thật' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Trung đậm đen' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Một câu chuyện cổ tích rất hay được sáng tác bởi công an Việt Nam. Giỏi lắm các chiến sĩ vì nước quên dân, vì thân phục vụ.' Câu hỏi: Tại sao câu này độc hại?","Sử dụng giọng điệu mỉa mai và xuyên tạc khẩu hiệu, cáo buộc công an ""'vì nước quên dân', 'vì thân phục vụ'"", ám chỉ tham nhũng, không phục vụ nhân dân."
hate-speech-qa: Ngữ cảnh: 'Phát biểu nguu vãi' Câu hỏi: Tại sao câu này độc hại?,"Từ 'nguu vãi' là từ miệt thị, xúc phạm trí tuệ, hạ thấp người khác, mang tính xúc phạm trực tiếp."
hate-speech-qa: Ngữ cảnh: 'Tăng lương cho edit abe ơi :))))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'luôn dui dẻ nhé anh em :))))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Tộc thuê cả bãi biển hay sao mà dell có bóng dáng ai vậy 😑' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Chậm chậm clg mấy con bò rảnh háng này' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ tục tĩu ('clg'), xúc phạm nhân phẩm ('mấy con bò') và miệt thị giới tính ('rảnh háng') để hạ thấp người khác."
hate-speech-qa: Ngữ cảnh: 'Phải dồi' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Quả này ăn tết mới ngon nhé' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Ai ăn hết của nhà thằng Dương Dương trả cho nó đi bây. Thấy nó sủa thấy thương ghê á.' Câu hỏi: Tại sao câu này độc hại?,"Từ 'sủa' miệt thị, hạ thấp con người xuống thành động vật, thể hiện sự khinh miệt và thiếu tôn trọng."
hate-speech-qa: Ngữ cảnh: 'Rồi F1 có thành auth được ko :))) nói chuyện sai chính tả là bực rồi :))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Du học sinh úc =))))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Chúc mn bình an' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'chị ba à chị ở bên mỹ chị chửi thì ngt không hiểu chứ ở việt nam là chị chết mẹ chị rồi' Câu hỏi: Tại sao câu này độc hại?,"Chứa lời đe dọa bạo lực trực tiếp và ngôn ngữ tục tĩu ('chửi', 'chết mẹ'), nhằm hạ thấp và đe dọa người khác."
hate-speech-qa: Ngữ cảnh: 'Ok anh ưiii' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Nói thầy ngáo thì mấy đứa nó lại tự ái , híc' Câu hỏi: Tại sao câu này độc hại?","Từ 'ngáo' xúc phạm vì ám chỉ sự kém cỏi, thiếu năng lực trí tuệ của người thầy, mang tính miệt thị."
hate-speech-qa: Ngữ cảnh: 'Tộc trưởng khiến em rất tự hào :))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Quan Ngoc Tran' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Huỳnh My đỉ mẹ. T vs m đi trước thời đại mất tiêu r bé 🤣' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Nếu em nổi tiếng giống thầy là em làm rồi' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Như lol anh ba' Câu hỏi: Tại sao câu này độc hại?,"Nó dùng từ tục tĩu 'lol' ('lồn') để xúc phạm, hạ thấp giá trị và miệt thị người khác một cách thô tục."
"hate-speech-qa: Ngữ cảnh: 'Anh Độ Linh hồ,Anh Chip Là Đấng,Anh Quang là linh vật' Câu hỏi: Tại sao câu này độc hại?","Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Cái mỏ của nó cho khẩu súng vào bấm nút cái bùm' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị 'cái mỏ' và 'cho khẩu súng vào bấm nút cái bùm' là lời đe dọa bạo lực trực tiếp, kích động giết người."
hate-speech-qa: Ngữ cảnh: 'M ngu qquua m chết mẹ m đi i ad' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ 'ngu' mang tính miệt thị và lời nguyền rủa 'chết mẹ m đi' thể hiện sự thù địch, xúc phạm nghiêm trọng."
hate-speech-qa: Ngữ cảnh: 'Ko xin nó thì đái ra mà hết hạn hán nhé' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ tục tĩu 'đái ra' để miệt thị, hạ thấp giá trị và khả năng của người khác, thể hiện sự khinh miệt."
"hate-speech-qa: Ngữ cảnh: 'Tao phải qua phản đối bọn ba que indo nha, bác tao nhìn đẹp chai đoản hậu, lộn phúc hậu thế kia mà nó quất cặp môi như hai miếng thịt trâu là làm thao' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ miệt thị chính trị ('ba que indo') và miêu tả ngoại hình xúc phạm, hạ thấp giá trị con người ('quất cặp môi như hai miếng thịt trâu')."
hate-speech-qa: Ngữ cảnh: 'Má này bắt chước phong cách ngọc Trinh.' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Lũ hại dân rồi sẽ chẳng có gì xẩy ra với chúng còn dân thì vẫn mãi bị đàn áp, đm lũ tham quan' Câu hỏi: Tại sao câu này độc hại?","Kích động bằng từ ('lũ hại dân', 'bị đàn áp', 'đm lũ tham quan'), vu khống hệ thống chính trị, đồng thời lan truyền thù hận, chửi bới thô tục nhằm phá hoại lòng tin công chúng."
hate-speech-qa: Ngữ cảnh: 'Ngoan thực sự' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Minh hiếu xinh quá' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'share bài này là lũ ban cắn chết nên thôi :)))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Peter Nguyen m mún cô My hay Ba Gà :)))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Chúng tôi lại ko đc xem hề miễn phí.' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Tội nghiệp cho cô đeo vàng này quá... tưởng vậy là cô ấy hay lắm...' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Ảnh hưởng đến công việc thì kệ cụ nhà m' Câu hỏi: Tại sao câu này độc hại?,"Cụm từ ""'kệ cụ nhà m'"" là lời chửi rủa, xúc phạm nặng nề đến gia đình người khác, thể hiện sự thiếu tôn trọng và thù địch."
hate-speech-qa: Ngữ cảnh: 'Minh Ngô mình đi từ năm 2019 rồi cơ 🤣🤣🤣' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Tôi không dùng bảo hiểm , bởi vì bác sĩ coi thường sức khỏe bệnh nhân dùng bảo hiểm !!!!!!' Câu hỏi: Tại sao câu này độc hại?","Câu này độc hại vì nó khái quát hóa tiêu cực, cáo buộc 'coi thường' sức khỏe bệnh nhân đối với toàn bộ bác sĩ, tạo định kiến sai lệch."
hate-speech-qa: Ngữ cảnh: 'Thảo Trần đừng nhớ tới t lúc đấy nha😌😌😌' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'nhà ai có người làm trong sân bay thì nhục phụ cái' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ 'nhục phụ' để gán sự sỉ nhục tập thể cho những người làm việc trong sân bay và gia đình họ, mang tính xúc phạm và kỳ thị."
hate-speech-qa: Ngữ cảnh: 'Quốc sư phải khỏe để lãnh đạo 3/ chứ ko thì 3/ biết đi đâu về đâu 😭😭' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Hung Nguyen không, chỉ có cờ vàng cứt choá thôi 😌' Câu hỏi: Tại sao câu này độc hại?","cứt chó', 'cờ vàng' đước sử dụng để gây thù địch chính trị và hạ thấp giá trị của một cá nhân"
"hate-speech-qa: Ngữ cảnh: 'Ad tên Thắm à , hehe , em lại nhớ tới cái con em học cùng cấp 1 cũng tên là Thắm và em toàn trêu nó là \"" Thắm mồm khắm như nước mắm \"" ad à :D' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ 'khắm' miệt thị, ám chỉ mùi hôi thối, xúc phạm danh dự cá nhân và gây tổn thương người khác."
"hate-speech-qa: Ngữ cảnh: 'Đụ má tao ghét cây ghét đắng mấy thằng dư luận viên vcc , tụi bây ăn cái lồn què gì mà đi bợ đít vcc vậy , bợ đít tụi nó vậy ông bà già tụi bây chắc tự hào lắm' Câu hỏi: Tại sao câu này độc hại?","Sử dụng các từ ngữ tục tĩu ('Đụ má', 'vcc', 'lồn què', 'bợ đít') và ngôn ngữ hạ thấp nhân phẩm để xúc phạm, miệt thị một nhóm đối tượng."
hate-speech-qa: Ngữ cảnh: 'Bài này của jack không hay = mấy bài trước đây.' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'chính thức unlike cái page phản động xàm loz này' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ tục tĩu, xúc phạm ('xàm loz') nhằm hạ thấp giá trị, miệt thị nội dung và đối tượng được nhắc đến."
hate-speech-qa: Ngữ cảnh: 'Bóng đời' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Cô mina dễ thương hơn ml của thầy 😀' Câu hỏi: Tại sao câu này độc hại?,"Từ 'ml' nhằm mục đích hạ thấp, coi thường người khác"
hate-speech-qa: Ngữ cảnh: 'Hoàng oh men :))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Cho e vai trieu chi 3' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Mồm vén lên như cái bồn cầu' Câu hỏi: Tại sao câu này độc hại?,"So sánh ""mồm"" với 'bồn cầu' là xúc phạm, hạ thấp nhân phẩm, gán cho đối tượng sự dơ bẩn, thiếu vệ sinh."
"hate-speech-qa: Ngữ cảnh: 'Thua cái buồi thằng ad, nếu mày không thích thì mày follow, thầy đang nói đến vấn đề kết bạn ảo. Mày có hiểu ""động cơ kết bạn trên fb là để làm gì không""?' Câu hỏi: Tại sao câu này độc hại?","Lăng mạ bằng từ ('cái buồi', 'thằng ad'), chửi bới thô tục và công kích trực diện người kiểm duyệt, đồng thời dùng thái độ hung hãn, trịnh thượng nhằm gây hấn và phá hoại không gian thảo luận."
"hate-speech-qa: Ngữ cảnh: 'Thực ra cảnh sát HK rất hiền và biết Luật, họ không bao giờ đàn áp nhân dân,chỉ bọn côn đồ mang danh công an của bọn cẩu backinh là bọn vừa quái thai vừa mất dạy để bảo vệ chế độ của chúng, bọn công an nó đàn áp nhân dân HK Xong giờ nó rút về backinh nhận tiền rồi' Câu hỏi: Tại sao câu này độc hại?","Xúc phạm bằng cụm từ ('bọn cẩu backinh', 'quái thai', 'mất dạy'), phân biệt đối xử và miệt thị vùng miền, chủng tộc sâu sắc, đồng thời vu khống chính trị nhằm kích động thù hận, bạo lực."
"hate-speech-qa: Ngữ cảnh: 'Cái này là nó cắt giảm nhan sự mà chọn ng làm lâu k ak, sau dich tuyên ng mới vào, lương giảm dc vi ng moi, đơn giản dễ hiu' Câu hỏi: Tại sao câu này độc hại?","Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Vải của now tốt nè' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'khok' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Bán nước rõ ràng rồi, các cháu dư luận viên còn gì để sủa ko?' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ 'bán nước' vu khống, 'các cháu' hạ thấp và 'sủa' phi nhân hóa đối tượng, kích động thù địch và xúc phạm nghiêm trọng."
hate-speech-qa: Ngữ cảnh: 'Biệt tài trả lời xong chẳng biết trần dần nói gì. Vũ Hoàng Lân thiếu người để kiếm viu đi phỏng vấn người điên.' Câu hỏi: Tại sao câu này độc hại?,người điên' nhằm thể hiện sự so sánh mỉa mai tới một cá nhân khi thực hiện phỏng vấn
hate-speech-qa: Ngữ cảnh: 'Chán😅😅' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Đây là thất bại của CS chứ còn gì nữa' Câu hỏi: Tại sao câu này độc hại?,"Từ viết tắt 'CS' được dùng với hàm ý miệt thị, thể hiện sự coi thường đối với một tổ chức chính trị."
hate-speech-qa: Ngữ cảnh: 'May bede ma rau thay on' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Đừng bao h so sánh abe với sela bởi vì abe tuổi lol mà so đc' Câu hỏi: Tại sao câu này độc hại?,"Từ 'tuổi lol' là cách nói tục tĩu, miệt thị, hạ thấp giá trị và xúc phạm người khác, thể hiện sự khinh thường."
hate-speech-qa: Ngữ cảnh: 't khép đít lạy m!' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ 'khép đít' tục tĩu, hạ thấp nhân phẩm, ám chỉ sự phục tùng nhục nhã, mang tính xúc phạm và mỉa mai."
hate-speech-qa: Ngữ cảnh: 'Đình Quang add em vứi anh ui😌' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Thanh Trẻ Trâu đm :))))' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị 'Trẻ Trâu' và tục tĩu 'đm' để xúc phạm cá nhân, hạ thấp phẩm giá người khác."
